"id","gen","sp","ssp","en","lat","lng","type","file","file-name","q","rec_length","species"
"34655","Auriparus","flaviceps","","Verdin",29.2164,-103.3587,"call","//www.xeno-canto.org/34655/download","VERD2009-5-17juv.mp3","A",19,"Auriparus flaviceps"
"5006","Auriparus","flaviceps","ornatus","Verdin",28.125283,-99.032135,"call","//www.xeno-canto.org/5006/download","verd_TX_.mp3","A",11,"Auriparus flaviceps"
"304879","Riparia","riparia","","Sand Martin",38.4716,-98.6727,"flight call","//www.xeno-canto.org/304879/download","XC304879-Bank Swallow flt -KS, Cheyenne Bottoms, May 24, 2015, 0302 PM.mp3","A",8,"Riparia riparia"
"230435","Tachycineta","bicolor","","Tree Swallow",35.4426,-94.9857,"call","//www.xeno-canto.org/230435/download","XC230435-Tree Swallow A 11820.mp3","A",19,"Tachycineta bicolor"
"230434","Tachycineta","bicolor","","Tree Swallow",35.4426,-94.9857,"call","//www.xeno-canto.org/230434/download","XC230434-Tree Swallow A 11819.mp3","A",13,"Tachycineta bicolor"
"317045","Progne","subis","","Purple Martin",29.7839,-93.223,"call","//www.xeno-canto.org/317045/download","XC317045-Purple_Martin_809.mp3","A",23,"Progne subis"
"123367","Stelgidopteryx","serripennis","psammochroa","Northern Rough-winged Swallow",30.4487,-99.812,"call","//www.xeno-canto.org/123367/download","XC123367-NRWS_SouthLlanoRiverSP.mp3","A",8,"Stelgidopteryx serripennis"
"141346","Hirundo","rustica","erythrogaster","Barn Swallow",30.0801,-99.5027,"call, song","//www.xeno-canto.org/141346/download","XC141346-Barn SwallowTX1.mp3","A",24,"Hirundo rustica"
"370378","Petrochelidon","pyrrhonota","","American Cliff Swallow",38.4716,-98.6727,"call","//www.xeno-canto.org/370378/download","XC370378-20170511-0812-KS0016-US-KS-Barton-Cheyenne Bottoms-CLSW (A) flt calls.mp3","A",19,"Petrochelidon pyrrhonota"
"304948","Petrochelidon","pyrrhonota","","American Cliff Swallow",38.4716,-98.6727,"call","//www.xeno-canto.org/304948/download","XC304948-Cliff Swallow aggressively mating pair surrounded by Bank Sw -KS, Cheyenne Bottoms, May 24, 2015, 0302 PM.mp3","A",13,"Petrochelidon pyrrhonota"
"172655","Petrochelidon","pyrrhonota","","American Cliff Swallow",37.1388,-103.0875,"call","//www.xeno-canto.org/172655/download","XC172655-20130526-0957-RM059-US-CO-Baca-Cottonwood Canyon-Cliff Swallows_filt.mp3","A",78,"Petrochelidon pyrrhonota"
"34141","Petrochelidon","fulva","pallida","Cave Swallow",31.339563,-104.518433,"call","//www.xeno-canto.org/34141/download","CASW2009-5-14calls3.mp3","A",41,"Petrochelidon fulva"
"34140","Petrochelidon","fulva","pallida","Cave Swallow",31.339563,-104.518433,"call","//www.xeno-canto.org/34140/download","CASW2009-5-14calls2.mp3","A",17,"Petrochelidon fulva"
"34139","Petrochelidon","fulva","pallida","Cave Swallow",31.339563,-104.518433,"call","//www.xeno-canto.org/34139/download","CASW2009-5-14calls1.mp3","A",32,"Petrochelidon fulva"
"34112","Petrochelidon","fulva","pallida","Cave Swallow",31.339563,-104.518433,"song","//www.xeno-canto.org/34112/download","CASW2009-5-14song1part2.mp3","A",51,"Petrochelidon fulva"
"27723","Petrochelidon","fulva","pallida","Cave Swallow",29.4256,-99.7128,"call","//www.xeno-canto.org/27723/download","Petrochelidon fulva08T410.mp3","A",42,"Petrochelidon fulva"
"297540","Psaltriparus","minimus","","American Bushtit",29.269,-103.304,"call","//www.xeno-canto.org/297540/download","XC297540-Bushtit_Texas_032615_call2.mp3","A",21,"Psaltriparus minimus"
"123306","Psaltriparus","minimus","plumbeus","American Bushtit",30.7066,-104.1061,"call","//www.xeno-canto.org/123306/download","XC123306-Bushtits_Davis_Mts.mp3","A",9,"Psaltriparus minimus"
"296934","Regulus","satrapa","","Golden-crowned Kinglet",30.0486,-95.37,"alarm call, call","//www.xeno-canto.org/296934/download","XC296934-GCKI_122415_1330_SpringTX.mp3","A",9,"Regulus satrapa"
"113372","Regulus","satrapa","","Golden-crowned Kinglet",30.4334,-91.1667,"alarm call, call","//www.xeno-canto.org/113372/download","XC113372-Regulus satrapa121124_T352.mp3","A",68,"Regulus satrapa"
"229048","Regulus","calendula","","Ruby-crowned Kinglet",35.4426,-94.9857,"song","//www.xeno-canto.org/229048/download","XC229048-Ruby-crowned Kinglet A 11928.mp3","A",14,"Regulus calendula"
"97242","Regulus","calendula","","Ruby-crowned Kinglet",30.4334,-91.1667,"song","//www.xeno-canto.org/97242/download","Regulus calendula120322_T228.mp3","A",137,"Regulus calendula"
"176253","Campylorhynchus","brunneicapillus","","Cactus Wren",27.3215,-97.7164,"song","//www.xeno-canto.org/176253/download","XC176253-CacW 2014-04-26-0950 Texa-Kleb-King.mp3","A",40,"Campylorhynchus brunneicapillus"
"109267","Campylorhynchus","brunneicapillus","","Cactus Wren",29.269,-103.304,"call","//www.xeno-canto.org/109267/download","CactusWren.mp3","A",15,"Campylorhynchus brunneicapillus"
"34573","Campylorhynchus","brunneicapillus","couesi","Cactus Wren",29.2723,-103.2934,"call","//www.xeno-canto.org/34573/download","CACW2009-5-17calls2part1.mp3","A",39,"Campylorhynchus brunneicapillus"
"34572","Campylorhynchus","brunneicapillus","couesi","Cactus Wren",29.2723,-103.2934,"call","//www.xeno-canto.org/34572/download","CACW2009-5-17calls1.mp3","A",13,"Campylorhynchus brunneicapillus"
"34257","Campylorhynchus","brunneicapillus","couesi","Cactus Wren",29.2164,-103.3587,"call, song","//www.xeno-canto.org/34257/download","CACW2009-5-17-1part1-1.mp3","A",60,"Campylorhynchus brunneicapillus"
"34255","Campylorhynchus","brunneicapillus","couesi","Cactus Wren",29.2164,-103.3587,"call, song","//www.xeno-canto.org/34255/download","CACW2009-5-17-2.mp3","A",50,"Campylorhynchus brunneicapillus"
"297539","Salpinctes","obsoletus","","Rock Wren",29.269,-103.304,"song","//www.xeno-canto.org/297539/download","XC297539-RockWren_Texas_032615_song.mp3","A",26,"Salpinctes obsoletus"
"293301","Salpinctes","obsoletus","","Rock Wren",31.135,-99.3813,"call","//www.xeno-canto.org/293301/download","XC293301-ROWR Calls in Brady, TX 12-01-15.mp3","A",31,"Salpinctes obsoletus"
"179855","Salpinctes","obsoletus","","Rock Wren",37.1578,-103.261,"song","//www.xeno-canto.org/179855/download","XC179855-xc-02 RoWr 2014-05-24-0634 Colo-LaAn LUOR.mp3","A",24,"Salpinctes obsoletus"
"172813","Salpinctes","obsoletus","","Rock Wren",37.5525,-103.3089,"song","//www.xeno-canto.org/172813/download","XC172813-20130528-0924-RM098-US-CO-Las Animas-CR 76.8-Rock Wren song_filt amp.mp3","A",73,"Salpinctes obsoletus"
"404748","Catherpes","mexicanus","","Canyon Wren",29.4758,-100.2272,"song","//www.xeno-canto.org/404748/download","XC404748-TX2015 JRS 33_a_xc.mp3","A",16,"Catherpes mexicanus"
"321759","Catherpes","mexicanus","","Canyon Wren",37.0089,-102.7467,"call, song","//www.xeno-canto.org/321759/download","XC321759-Canyon Wren 6.9.16 13.10 Picture Canyon 2.05_0267.mp3","A",125,"Catherpes mexicanus"
"321756","Catherpes","mexicanus","","Canyon Wren",37.0089,-102.7467,"call, song","//www.xeno-canto.org/321756/download","XC321756-Canyon Wren 6.9.16 1.04 Picture Canyon CO 1.13_0266.mp3","A",73,"Catherpes mexicanus"
"321753","Catherpes","mexicanus","","Canyon Wren",37.0089,-102.7467,"song","//www.xeno-canto.org/321753/download","XC321753-Canyon Wren 6.9.16 12.58 Picture Canyon CO 1.00_0265.mp3","A",60,"Catherpes mexicanus"
"321750","Catherpes","mexicanus","","Canyon Wren",37.0089,-102.7467,"adult, call, sex uncertain","//www.xeno-canto.org/321750/download","XC321750-Rock Wren 6.9.16 12.57 Picture Canyon .35_0265.mp3","A",36,"Catherpes mexicanus"
"172817","Catherpes","mexicanus","","Canyon Wren",37.5525,-103.3089,"song","//www.xeno-canto.org/172817/download","XC172817-20130528-0937-RM100-US-CO-Las Animas-CR 76.8-Canyon Wren song.mp3","A",88,"Catherpes mexicanus"
"172811","Catherpes","mexicanus","","Canyon Wren",37.5525,-103.3089,"song","//www.xeno-canto.org/172811/download","XC172811-20130528-0922-RM097-US-CO-Las Animas-CR 76.8-Canyon Wren song variant_filt amp.mp3","A",39,"Catherpes mexicanus"
"141459","Catherpes","mexicanus","","Canyon Wren",29.8168,-99.5767,"begging call, song","//www.xeno-canto.org/141459/download","XC141459-Canyon WrenTX1.mp3","A",43,"Catherpes mexicanus"
"123291","Catherpes","mexicanus","","Canyon Wren",29.7525,-99.8576,"call, song","//www.xeno-canto.org/123291/download","XC123291-Canyon_Wren_Bandera_Co_LS100675.mp3","A",28,"Catherpes mexicanus"
"122449","Catherpes","mexicanus","","Canyon Wren",29.8999,-98.6416,"song","//www.xeno-canto.org/122449/download","XC122449-CANW_Kreutzberg_187.mp3","A",41,"Catherpes mexicanus"
"87640","Catherpes","mexicanus","conspersus","Canyon Wren",37.56112,-102.39769,"song","//www.xeno-canto.org/87640/download","Canyon Wren2011-4-30-1.mp3","A",34,"Catherpes mexicanus"
"87639","Catherpes","mexicanus","conspersus","Canyon Wren",37.56112,-102.39769,"song","//www.xeno-canto.org/87639/download","Canyon Wren2011-4-30-2.mp3","A",59,"Catherpes mexicanus"
"33162","Catherpes","mexicanus","","Canyon Wren",37.0117,-102.7445,"call","//www.xeno-canto.org/33162/download","CANW2008-5-29alarm4.mp3","A",59,"Catherpes mexicanus"
"33161","Catherpes","mexicanus","","Canyon Wren",37.0117,-102.7445,"call","//www.xeno-canto.org/33161/download","CANW2008-5-29alarm3.mp3","A",37,"Catherpes mexicanus"
"33160","Catherpes","mexicanus","","Canyon Wren",37.0117,-102.7445,"call","//www.xeno-canto.org/33160/download","CANW2008-5-29alarm2.mp3","A",19,"Catherpes mexicanus"
"33159","Catherpes","mexicanus","","Canyon Wren",37.0117,-102.7445,"call","//www.xeno-canto.org/33159/download","CANW2008-5-29alarm1.mp3","A",57,"Catherpes mexicanus"
"477399","Cistothorus","stellaris","","Sedge Wren",31.5411,-100.555,"song","//www.xeno-canto.org/477399/download","XC477399-SEWR_042019(edit).mp3","A",33,"Cistothorus stellaris"
"452621","Cistothorus","stellaris","","Sedge Wren",29.6689,-96.2668,"call","//www.xeno-canto.org/452621/download","XC452621-Sedge Wren -TX, Attwater Prairie Chicken NWR, February 18, 2018, 0924 AM.mp3","A",39,"Cistothorus stellaris"
"236687","Cistothorus","stellaris","","Sedge Wren",29.6005,-94.5277,"song","//www.xeno-canto.org/236687/download","XC236687-Sedge Wren 2.mp3","A",45,"Cistothorus stellaris"
"416447","Cistothorus","palustris","","Marsh Wren",29.5839,-94.5218,"song","//www.xeno-canto.org/416447/download","XC416447-May 21 2018 121630 PM MAWR Edit.mp3","A",42,"Cistothorus palustris"
"310950","Cistothorus","palustris","","Marsh Wren",29.6755,-94.0432,"song","//www.xeno-canto.org/310950/download","XC310950-MARW Sea Rim.mp3","A",23,"Cistothorus palustris"
"318283","Thryomanes","bewickii","","Bewick's Wren",37.3538,-103.7194,"song","//www.xeno-canto.org/318283/download","XC318283-BeWr 0950.mp3","A",23,"Thryomanes bewickii"
"296660","Thryomanes","bewickii","","Bewick's Wren",29.2416,-103.2971,"song","//www.xeno-canto.org/296660/download","XC296660-VOC_150421-1097_000035.mp3","A",7,"Thryomanes bewickii"
"217858","Thryomanes","bewickii","","Bewick's Wren",29.2512,-103.3098,"song","//www.xeno-canto.org/217858/download","XC217858-Bewick's Wren -TX, Big Bend NP, June 22, 2011, 149 PM.mp3","A",21,"Thryomanes bewickii"
"217857","Thryomanes","bewickii","","Bewick's Wren",29.2512,-103.3098,"call","//www.xeno-canto.org/217857/download","XC217857-Bewick's Wren -TX, Big Bend NP, June 22, 2011, 115 PM.mp3","A",47,"Thryomanes bewickii"
"217854","Thryomanes","bewickii","","Bewick's Wren",29.2512,-103.3098,"call, song","//www.xeno-canto.org/217854/download","XC217854-Bewick's Wren -TX, Big Bend NP, June 18, 2011, 816 AM.mp3","A",37,"Thryomanes bewickii"
"172752","Thryomanes","bewickii","","Bewick's Wren",37.1388,-103.0875,"song","//www.xeno-canto.org/172752/download","XC172752-20130527-1115-RM083-US-CO-Baca-Cottonwood Canyon-Bewick's Wren new song type_amp.mp3","A",61,"Thryomanes bewickii"
"172751","Thryomanes","bewickii","","Bewick's Wren",37.1388,-103.0875,"song","//www.xeno-canto.org/172751/download","XC172751-20130527-1110-RM080-US-CO-Baca-Cottonwood Canyon-Bewick's Wren song w playback_02.mp3","A",82,"Thryomanes bewickii"
"123370","Thryomanes","bewickii","cryptus","Bewick's Wren",30.4431,-99.8042,"song","//www.xeno-canto.org/123370/download","XC123370-Bewick's_Wren_1_SouthLlanoRiverSP.mp3","A",9,"Thryomanes bewickii"
"122453","Thryomanes","bewickii","cryptus","Bewick's Wren",29.6374,-98.6288,"song","//www.xeno-canto.org/122453/download","XC122453-BEWR_Friedrich_381.mp3","A",3,"Thryomanes bewickii"
"109397","Thryomanes","bewickii","","Bewick's Wren",29.2723,-103.2934,"call, song","//www.xeno-canto.org/109397/download","BewicksWren.mp3","A",38,"Thryomanes bewickii"
"34806","Thryomanes","bewickii","","Bewick's Wren",29.242,-103.3034,"call","//www.xeno-canto.org/34806/download","BEWR2009-5-18calls3.mp3","A",59,"Thryomanes bewickii"
"34805","Thryomanes","bewickii","","Bewick's Wren",29.242,-103.3034,"call","//www.xeno-canto.org/34805/download","BEWR2009-5-18calls2.mp3","A",32,"Thryomanes bewickii"
"34804","Thryomanes","bewickii","","Bewick's Wren",29.242,-103.3034,"call","//www.xeno-canto.org/34804/download","BEWR2009-5-18calls1.mp3","A",25,"Thryomanes bewickii"
"505921","Thryothorus","ludovicianus","","Carolina Wren",26.0823,-98.129,"adult, call, sex uncertain","//www.xeno-canto.org/505921/download","XC505921-Carolina Wren Texas 11-2-19.mp3","A",49,"Thryothorus ludovicianus"
"498947","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"male, song","//www.xeno-canto.org/498947/download","XC498947-LA2017 JRS 35X36_a_xc.mp3","A",70,"Thryothorus ludovicianus"
"498768","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"song","//www.xeno-canto.org/498768/download","XC498768-LA2017 JRS 16_a_xc.mp3","A",85,"Thryothorus ludovicianus"
"498648","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"song","//www.xeno-canto.org/498648/download","XC498648-LA2017 JRS 09_a_xc.mp3","A",13,"Thryothorus ludovicianus"
"498647","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"song","//www.xeno-canto.org/498647/download","XC498647-LA2017 JRS 08_a_xc.mp3","A",96,"Thryothorus ludovicianus"
"498646","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"song","//www.xeno-canto.org/498646/download","XC498646-LA2017 JRS 07_a_xc.mp3","A",16,"Thryothorus ludovicianus"
"477368","Thryothorus","ludovicianus","","Carolina Wren",30.415,-91.179,"song","//www.xeno-canto.org/477368/download","XC477368-MLB_171204_Thryothorus_ludovicianus_LA2.mp3","A",16,"Thryothorus ludovicianus"
"477366","Thryothorus","ludovicianus","","Carolina Wren",30.415,-91.179,"song","//www.xeno-canto.org/477366/download","XC477366-MLB_171204_Thryothorus_ludovicianus_LA.mp3","A",21,"Thryothorus ludovicianus"
"452779","Thryothorus","ludovicianus","","Carolina Wren",26.1253,-97.9532,"call, song","//www.xeno-canto.org/452779/download","XC452779-Carolina Wren 2 -TX, Estero Llano Grande SP, December 17, 2017, 0701 AM.mp3","A",60,"Thryothorus ludovicianus"
"432885","Thryothorus","ludovicianus","","Carolina Wren",35.1253,-92.9163,"song","//www.xeno-canto.org/432885/download","XC432885-AR CARW song 1345 08022018 ftr 4x NK for xc.mp3","A",53,"Thryothorus ludovicianus"
"404722","Thryothorus","ludovicianus","","Carolina Wren",29.3056,-100.4212,"song","//www.xeno-canto.org/404722/download","XC404722-TX2015 JRS 18_a_xc.mp3","A",29,"Thryothorus ludovicianus"
"360936","Thryothorus","ludovicianus","","Carolina Wren",30.441,-91.1667,"song","//www.xeno-canto.org/360936/download","XC360936-3-9-17 CARW.mp3","A",52,"Thryothorus ludovicianus"
"323734","Thryothorus","ludovicianus","","Carolina Wren",32.4468,-93.6721,"call, female, male, song","//www.xeno-canto.org/323734/download","XC323734-02carw05311583.mp3","A",55,"Thryothorus ludovicianus"
"287906","Thryothorus","ludovicianus","ludovicianus","Carolina Wren",29.3711,-95.6279,"male, song","//www.xeno-canto.org/287906/download","XC287906-CARW_010613_1300_BrazosBend.mp3","A",20,"Thryothorus ludovicianus"
"231097","Thryothorus","ludovicianus","","Carolina Wren",35.4426,-94.9857,"song","//www.xeno-canto.org/231097/download","XC231097-Carolina Wren A 12260.mp3","A",35,"Thryothorus ludovicianus"
"210728","Thryothorus","ludovicianus","","Carolina Wren",30.6521,-95.9586,"song","//www.xeno-canto.org/210728/download","XC210728-9_CARW.mp3","A",135,"Thryothorus ludovicianus"
"141460","Thryothorus","ludovicianus","","Carolina Wren",30.506,-97.9796,"begging call, song","//www.xeno-canto.org/141460/download","XC141460-Carolina WrenTX1.mp3","A",94,"Thryothorus ludovicianus"
"124068","Thryothorus","ludovicianus","","Carolina Wren",29.5892,-97.5841,"song","//www.xeno-canto.org/124068/download","XC124068-Carolina_Wren_call_LS110043_PalmettoSP.mp3","A",15,"Thryothorus ludovicianus"
"123347","Thryothorus","ludovicianus","","Carolina Wren",29.4748,-98.7058,"song","//www.xeno-canto.org/123347/download","XC123347-Carolina_Wren_1_NVC.mp3","A",18,"Thryothorus ludovicianus"
"122452","Thryothorus","ludovicianus","","Carolina Wren",29.5892,-97.5841,"song","//www.xeno-canto.org/122452/download","XC122452-CARW_Palmetto_State_Park_719.mp3","A",23,"Thryothorus ludovicianus"
"122447","Thryothorus","ludovicianus","","Carolina Wren",29.469,-98.705,"call, song","//www.xeno-canto.org/122447/download","XC122447-Carolina_Wren_x2_NVC.mp3","A",10,"Thryothorus ludovicianus"
"56229","Thryothorus","ludovicianus","ludovicianus","Carolina Wren",29.649,-95.014,"Song","//www.xeno-canto.org/56229/download","MONO-027-Norm-Carolina Wren.mp3","A",64,"Thryothorus ludovicianus"
"56157","Thryothorus","ludovicianus","ludovicianus","Carolina Wren",29.649,-95.014,"Song","//www.xeno-canto.org/56157/download","Carolina Wren and Blue Jay.mp3","A",34,"Thryothorus ludovicianus"
"56154","Thryothorus","ludovicianus","ludovicianus","Carolina Wren",29.649,-95.014,"Song","//www.xeno-canto.org/56154/download","CarolinaWren01.mp3","A",53,"Thryothorus ludovicianus"
"34803","Thryothorus","ludovicianus","lomitensis","Carolina Wren",29.1823,-102.9595,"song","//www.xeno-canto.org/34803/download","CARW2009-5-18-1part1.mp3","A",74,"Thryothorus ludovicianus"
"33595","Thryothorus","ludovicianus","","Carolina Wren",35.6826,-93.7862,"song","//www.xeno-canto.org/33595/download","CARW2009-4-25-1.mp3","A",50,"Thryothorus ludovicianus"
"93786","Troglodytes","hiemalis","","Winter Wren",32.906,-94.739,"alarm call","//www.xeno-canto.org/93786/download","1003_shorrtsm.mp3","A",16,"Troglodytes hiemalis"
"354539","Troglodytes","pacificus","","Pacific Wren",32.5453,-104.3766,"call","//www.xeno-canto.org/354539/download","XC354539-Pacific_Wren_EddyCo_Feb2017.mp3","A",13,"Troglodytes pacificus"
"505920","Troglodytes","aedon","","House Wren",26.1475,-97.9889,"adult, call, sex uncertain","//www.xeno-canto.org/505920/download","XC505920-House Wren Texas.mp3","A",29,"Troglodytes aedon"
"370248","Troglodytes","aedon","","House Wren",38.4489,-98.7521,"song","//www.xeno-canto.org/370248/download","XC370248-20170511-0619-KS0008-US-KS-Barton-Cheyenne Bottoms-HOWR (A) song.mp3","A",68,"Troglodytes aedon"
"217221","Troglodytes","aedon","","House Wren",32.1138,-93.4679,"call","//www.xeno-canto.org/217221/download","XC217221-2howr102614.mp3","A",38,"Troglodytes aedon"
"217219","Troglodytes","aedon","","House Wren",32.1127,-93.4649,"call, chatter/scold","//www.xeno-canto.org/217219/download","XC217219-2howr102614.mp3","A",38,"Troglodytes aedon"
"144069","Polioptila","caerulea","obscura","Blue-grey Gnatcatcher",29.2164,-103.3587,"song","//www.xeno-canto.org/144069/download","XC144069-Blue-gray Gnatcatcher2013-4-13-1.mp3","A",126,"Polioptila caerulea"
"35104","Polioptila","caerulea","caerulea","Blue-grey Gnatcatcher",29.7417,-100.3948,"call","//www.xeno-canto.org/35104/download","BGGN2009-5-29-2.mp3","A",79,"Polioptila caerulea"
"35103","Polioptila","caerulea","caerulea","Blue-grey Gnatcatcher",29.7417,-100.3948,"begging call","//www.xeno-canto.org/35103/download","BGGN2009-5-29beg1short.mp3","A",76,"Polioptila caerulea"
"34809","Polioptila","caerulea","amoenissima","Blue-grey Gnatcatcher",29.2164,-103.3587,"call, song","//www.xeno-canto.org/34809/download","BGGN2009-5-17-1part1.mp3","A",53,"Polioptila caerulea"
"34321","Polioptila","caerulea","amoenissima","Blue-grey Gnatcatcher",29.2512,-103.3098,"call","//www.xeno-canto.org/34321/download","BGGN2009-5-18-2.mp3","A",52,"Polioptila caerulea"
"297538","Polioptila","melanura","","Black-tailed Gnatcatcher",29.269,-103.304,"call","//www.xeno-canto.org/297538/download","XC297538-BlackTailedGnatcatcher_Texas_032615_call2.mp3","A",9,"Polioptila melanura"
"34322","Polioptila","melanura","","Black-tailed Gnatcatcher",29.2164,-103.3587,"call","//www.xeno-canto.org/34322/download","BTGN2009-5-17-2.mp3","A",36,"Polioptila melanura"
"33527","Sitta","pusilla","","Brown-headed Nuthatch",34.8095,-94.1459,"song?","//www.xeno-canto.org/33527/download","BHNU2009-4-28-4.mp3","A",29,"Sitta pusilla"
"33526","Sitta","pusilla","","Brown-headed Nuthatch",34.8095,-94.1459,"song? and calls","//www.xeno-canto.org/33526/download","BHNU2009-4-28-3part1.mp3","A",75,"Sitta pusilla"
"33525","Sitta","pusilla","","Brown-headed Nuthatch",34.8095,-94.1459,"song? and calls","//www.xeno-canto.org/33525/download","BHNU2009-4-28-2short2.mp3","A",24,"Sitta pusilla"
"33524","Sitta","pusilla","","Brown-headed Nuthatch",34.8095,-94.1459,"song?","//www.xeno-canto.org/33524/download","BHNU2009-4-28-2short1.wav.mp3","A",39,"Sitta pusilla"
"33523","Sitta","pusilla","","Brown-headed Nuthatch",34.8095,-94.1459,"song?","//www.xeno-canto.org/33523/download","BHNU2009-4-28-1.mp3","A",28,"Sitta pusilla"
"70721","Certhia","americana","americana group","Brown Creeper",30.472,-95.944,"call","//www.xeno-canto.org/70721/download","Certhia americana080111_T39.mp3","A",14,"Certhia americana"
"370376","Dumetella","carolinensis","","Grey Catbird",38.4489,-98.7521,"song","//www.xeno-canto.org/370376/download","XC370376-20170511-0640-KS0012-US-KS-Barton-Cheyenne Bottoms-GRCA (A) song.mp3","A",57,"Dumetella carolinensis"
"370253","Dumetella","carolinensis","","Grey Catbird",38.4489,-98.7521,"song","//www.xeno-canto.org/370253/download","XC370253-20170511-0640-KS0012-US-KS-Barton-Cheyenne Bottoms-GRCA (A) song.mp3","A",57,"Dumetella carolinensis"
"370247","Dumetella","carolinensis","","Grey Catbird",38.4489,-98.7521,"song","//www.xeno-canto.org/370247/download","XC370247-20170511-0612-KS0006-US-KS-Barton-Cheyenne Bottoms-GRCA (A) songs.mp3","A",47,"Dumetella carolinensis"
"477371","Mimus","polyglottos","","Northern Mockingbird",30.415,-91.179,"song","//www.xeno-canto.org/477371/download","XC477371-MLB_171204_Mimus_polyglottos_LA.mp3","A",58,"Mimus polyglottos"
"453028","Mimus","polyglottos","","Northern Mockingbird",26.0241,-97.4098,"call","//www.xeno-canto.org/453028/download","XC453028-Northern Mockingbird dawn, a few -TX, Old Port Isabel Rd, Cameron County, December 13, 2017, 0640 AM.mp3","A",116,"Mimus polyglottos"
"321789","Mimus","polyglottos","","Northern Mockingbird",37.0089,-102.7467,"song","//www.xeno-canto.org/321789/download","XC321789-Northern Mockingbird 6.9.16 16.43 Picture Canyon CO 2.16_0293.mp3","A",136,"Mimus polyglottos"
"321788","Mimus","polyglottos","","Northern Mockingbird",37.0089,-102.7467,"song","//www.xeno-canto.org/321788/download","XC321788-Northern Mockingbird 6.9.16 16.39 Picture Canyon CO 1.13_0292.mp3","A",73,"Mimus polyglottos"
"321786","Mimus","polyglottos","","Northern Mockingbird",37.0089,-102.7467,"song","//www.xeno-canto.org/321786/download","XC321786-Northern Mockingbird 6.9.16 14.54 Picture Canyon CO 1.36_0281.mp3","A",96,"Mimus polyglottos"
"317019","Mimus","polyglottos","","Northern Mockingbird",29.7278,-93.8523,"song","//www.xeno-canto.org/317019/download","XC317019-Mockingbird_775.mp3","A",35,"Mimus polyglottos"
"179353","Mimus","polyglottos","","Northern Mockingbird",29.6762,-94.4335,"song","//www.xeno-canto.org/179353/download","XC179353-Mockingbird-Northern-140414-002.mp3","A",33,"Mimus polyglottos"
"179352","Mimus","polyglottos","","Northern Mockingbird",29.6762,-94.4335,"song","//www.xeno-canto.org/179352/download","XC179352-Mockingbird-Northern-140414-001.mp3","A",29,"Mimus polyglottos"
"179351","Mimus","polyglottos","","Northern Mockingbird",29.6762,-94.4335,"song","//www.xeno-canto.org/179351/download","XC179351-Mockingbird-Northern-140414-000.mp3","A",43,"Mimus polyglottos"
"172648","Mimus","polyglottos","","Northern Mockingbird",37.1355,-103.0156,"song","//www.xeno-canto.org/172648/download","XC172648-20130525-1634-RM054-US-CO-Baca-Carrizo Canyon-Northern Mockingbird.mp3","A",55,"Mimus polyglottos"
"172647","Mimus","polyglottos","","Northern Mockingbird",37.1355,-103.0156,"song","//www.xeno-canto.org/172647/download","XC172647-20130525-1630-RM053-US-CO-Baca-Carrizo Canyon-Northern Mockingbird_filt 80.mp3","A",88,"Mimus polyglottos"
"113125","Mimus","polyglottos","","Northern Mockingbird",32.7591,-94.9764,"alarm call","//www.xeno-canto.org/113125/download","XC113125-MAGP002MB.mp3","A",18,"Mimus polyglottos"
"109398","Mimus","polyglottos","","Northern Mockingbird",29.1823,-102.9595,"call","//www.xeno-canto.org/109398/download","NorthernMockingbird.mp3","A",53,"Mimus polyglottos"
"34577","Mimus","polyglottos","","Northern Mockingbird",29.1823,-102.9595,"call","//www.xeno-canto.org/34577/download","NOMO2009-5-18calls2.mp3","A",37,"Mimus polyglottos"
"34576","Mimus","polyglottos","","Northern Mockingbird",29.1823,-102.9595,"song","//www.xeno-canto.org/34576/download","NOMO2009-5-18-1part1.mp3","A",83,"Mimus polyglottos"
"231517","Toxostoma","rufum","","Brown Thrasher",35.7832,-94.2443,"song","//www.xeno-canto.org/231517/download","XC231517-Brown Thrasher A 12731.mp3","A",23,"Toxostoma rufum"
"104666","Toxostoma","rufum","","Brown Thrasher",38.069,-102.615,"song","//www.xeno-canto.org/104666/download","Brown Thrasher2012-5-4-2.mp3","A",96,"Toxostoma rufum"
"13184","Toxostoma","rufum","","Brown Thrasher",37.56112,-102.39769,"song","//www.xeno-canto.org/13184/download","BRTH2007-4-30-3.mp3","A",34,"Toxostoma rufum"
"13183","Toxostoma","rufum","","Brown Thrasher",37.56112,-102.39769,"song","//www.xeno-canto.org/13183/download","BRTH2007-4-30-2.mp3","A",63,"Toxostoma rufum"
"13182","Toxostoma","rufum","","Brown Thrasher",37.56112,-102.39769,"song","//www.xeno-canto.org/13182/download","BRTH2007-4-30-1.mp3","A",58,"Toxostoma rufum"
"505909","Toxostoma","longirostre","","Long-billed Thrasher",26.0823,-98.129,"adult, call, sex uncertain","//www.xeno-canto.org/505909/download","XC505909-Long-billed Thrasher TX.mp3","A",30,"Toxostoma longirostre"
